id,year,shapeName,year,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,prep,temp,agr_,urb_,ntl_
26,2005,Las Charcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8117.588379,93.39117953,303.3059048,0.0,3.7758595943450928,0.0052240163241084
27,2005,CastaÃ±uelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14799.92969,105.8166678,303.632719,0.0,3.44622004032135,0.009324345514531
28,2005,Jarabacoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56900.02344,130.7594666,297.2256047,0.0,27.060421466827393,0.0255849084003668
29,2005,Jima Abajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24682.79883,136.5833346,301.2095876,0.0,0.0,0.0
30,2005,Pimentel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18037.79688,136.5833346,301.5142874,3.932894706726074,11.171876072883606,0.0634387641365434
31,2005,YamasÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38088.17969,148.8309533,300.8073101,0.0,0.0,0.0072560129735493
32,2005,Sabana Iglesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13972.76074,127.9583365,300.4083853,0.0,0.0,0.0
33,2005,DajabÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35727.125,116.8582038,304.1419328,16.219511013404997,27.64176585814532,0.0394320522707957
34,2005,Los Cacaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.206055,143.1620706,297.2686389,0.0,0.0,0.0
35,2005,El PeÃ±Ã³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.322021,110.9833363,303.3851666,0.0,0.0,0.0
36,2005,Fantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22911.08984,136.5833346,301.8005261,0.0,1.087812066078186,0.002873427565078
37,2005,Guananico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.525391,136.7083368,299.5794378,0.0,0.0,0.0
38,2005,Hato Mayor,1990.0,1241975.0,330.0,5.0,6.0,118.0,17.0,4.0,2.0,1156172.85,432544.17,192756.89,372130.0,730462.7,55019.0,55019.0,1039.44,2500.0,52188.16016,140.141669,301.9112855,28.53674864768982,74.23181688785553,0.0514294441862831
39,2005,TamborilTamborilTamborilTamboril,8035.0,3707256.3,205.0,34.0,31.0,351.0,78.0,27.0,7.0,10705287.93,1984557.93,446801.86,252330.0,1549759.33,279400.0,195003.0,753.2075,1537.1,55443.89063,131.2332515,300.5433512,5.1310789585113525,41.34355633165322,0.4158756894806249
40,2005,Miches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19119.29883,140.3461987,299.5770205,0.0,0.0,0.0
41,2005,Monte Plata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49868.22656,151.8666681,301.6964798,2.365912675857544,8.35863733291626,0.0075123996154429
42,2005,Oviedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107.85791,111.102847,301.9046648,0.0,0.0,0.0
43,2005,El Llano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986.032715,155.7750012,302.048717,0.0,0.0,0.0
44,2005,Guaymate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16986.18555,127.4454119,303.5737433,49.00466775894165,4.602508544921875,0.0524116212299781
45,2005,Los Hidalgos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12829.79102,113.8833359,300.702036,0.0,0.0,0.0
46,2005,MaimÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19140.23047,147.6166674,300.8009862,0.917210340499878,9.551057815551758,0.1613058896459684
47,2005,Mella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371.220703,118.9592978,303.9962487,0.0,13.376379561424256,0.0182733234437605
48,2005,MonciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11505.7334,155.8833354,301.1736887,1.5105311870574951,9.161213159561155,0.0510785948835247
49,2005,Monte Cristi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23081.05859,110.6183832,303.1856824,0.0,41.411396741867065,0.0197381143113566
50,2005,Neiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29923.20703,118.095392,303.6067471,0.0,55.38035321235657,0.0463052504759421
51,2005,Sabana Grande De BoyÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28006.0332,159.5494625,300.3810057,2.3460570573806763,7.618490219116211,0.0055327901382312
52,2005,Las Yayas De Viajama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14607.49121,131.1511655,302.0634935,0.0,0.0,0.0
53,2005,Licey Al MedioLicey Al MedioLicey Al Medio,6041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27976.1875,127.9583365,303.7981094,0.0,15.433226108551024,1.205686580400139
54,2005,Las GuÃ¡ranas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14326.26367,136.5833346,302.408441,12.569180965423584,0.0,0.052556944980385
55,2005,Las Salinas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465.987793,110.9833363,302.8390377,0.0,7.583027243614197,0.0141665099865316
56,2005,Bajos de Haina,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96785.69531,109.8500026,302.9163648,51.16522414263557,545.4962443557439,4.182846220947964
57,2005,Castillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15647.2041,145.9992439,300.1642383,0.0,1.181371808052063,0.0116501170480334
58,2005,Cevicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12414.32227,155.0610399,301.1694958,0.0,0.0,0.0
59,2005,CristÃ³bal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554.75293,110.9833363,306.0186214,0.0,0.0,0.0
60,2005,Hondo Valle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10828.35645,155.7750012,298.9772272,0.0,0.0,0.0
61,2005,Imbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23518.61719,136.7083368,300.9725243,3.05197811126709,7.645062208175659,0.0218657048501563
62,2005,La CiÃ©naga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9148.335938,110.9833363,298.8084335,0.0,0.0,0.0
63,2005,Los RÃ­os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7771.044434,155.0078962,300.5929225,0.0,0.0,0.0
64,2005,Padre Las Casas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22733.65039,144.8740705,300.0929134,2.3787025213241577,20.066304683685303,0.0135936462419479
65,2005,ParaÃ­so,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13774.65527,113.0489234,298.350884,1.3929794358272178,0.0,0.002424788936767
66,2005,Pedro Brand,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54654.80078,147.6166674,301.455659,88.53948939173829,38.42649062895307,0.2692778786175607
67,2005,Peralta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11513.50586,149.7500013,299.5669381,0.0,0.0,0.0
68,2005,Postrer RÃ­o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4085.98877,155.7750012,300.1239615,0.0,0.0,0.0021624970078514
69,2005,Pueblo Viejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11452.44141,86.53333632,304.7701719,0.0,0.0,0.0
70,2005,Sabana Grande de Palenque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17334.20898,109.8500026,302.641107,24.638458013534542,7.556637644767761,0.3303063452467493
71,2005,San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128259.4219,129.7407317,300.212333,38.77707052230835,158.4060016043046,0.0272275021219754
72,2005,San Pedro De MacorÃ­sSan Pedro De MacorÃ­s,3961.0,118861140.0,7401.0,475.0,334.0,4352.0,970.0,350.0,62.0,150197250.04,19359111.13,8326553.56,1975893.72,34465252.79,2925528.0,2720956.0,1180.435,2365.335,156642.0469,117.3542363,303.1103512,172.0478433300467,795.9777124690074,1.613358351149568
73,2005,San Rafael Del Yuma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21269.625,114.2254879,301.6795104,0.2584755467433555,0.0,0.0208650439034614
74,2005,Santo Domingo De GuzmÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948443.875,126.3543988,304.4404632,58.93397625193876,7945.326616406907,20.866313424654983
75,2005,Villa Altagracia,1988.0,18054631.52,394.0,29.0,32.0,285.0,41.0,22.0,4.0,6987870.34,2286140.75,408213.28,266100.0,2107920.47,255211.05,168176.77,1324.23,2319.25,77725.46875,147.6166674,299.7083487,2.233595848083496,39.11390948295593,0.0450207300073721
76,2005,Azua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93623.58594,100.7758241,302.8838892,1.2568906545639038,115.13513370448467,0.0771080501400826
77,2005,Sabana Larga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9382.936523,149.2576935,297.5301213,0.0,2.0685053002600577,0.0079751578728951
78,2005,SÃ¡nchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25554.13477,171.3711421,299.3153547,8.102877497673035,8.132772207260132,0.0151932734729559
79,2005,San JosÃ© De Las Matas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38088.75391,143.3905725,297.6918277,0.0,8.160038948059082,0.0014515625320684
80,2005,LuperÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16905.50391,123.2818658,301.5320767,1.436564803123474,5.605733633041382,0.0098075263900566
81,2005,Comendador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30762.45117,158.352159,305.378771,9.52705466747284,1.4477858543395996,0.0114013992645962
82,2005,Los Llanos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22664.02539,140.330037,302.9635928,0.0,2.1028666496276855,0.0015726528856238
83,2005,Piedra Blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18394.00391,147.6166674,299.7692118,0.0,1.1527070999145508,0.0024614938396475
84,2005,GuayubÃ­n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28567.02734,98.66666857,303.5032561,5.7028772830963135,0.0,0.0056237304270359
85,2005,Santo Domingo EsteSanto Domingo EsteSanto Domingo Este,5992.0,151872043.5,4473.0,411.0,303.0,2403.0,568.0,347.0,51.0,121543792.27,54562160.1,7132719.859999999,2863383.6599999997,15210135.3,1670306.81,1579580.23,830.7366666666667,1836.4033333333336,793640.9375,131.4494035,303.6556503,134.38540860297633,4343.758126916137,8.503688678353537
86,2005,Santo Domingo Norte,1989.0,8624705.4,1665.0,38.0,107.0,169.0,119.0,65.0,4.0,10838620.64,2005573.75,1901695.06,513814.21,6864504.05,364714.66,364714.66,1775.0,4725.0,364313.7188,151.335418,302.8865879,199.85098456915688,2081.6650284131365,1.5585524302320186
87,2005,Santo Domingo OesteSanto Domingo Oeste,4027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298825.0,124.8277028,303.9043432,89.25411778244317,1753.7543585253698,8.47862899648926
88,2005,Villa VÃ¡squez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15779.00488,101.1244809,302.4916416,0.0,24.281135082244873,0.0257788348396962
89,2005,EstebanÃ­a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.067871,127.3960644,301.1439572,0.0,0.0,0.0052423238407161
90,2005,HigÃ¼ey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175306.875,123.757326,301.5850623,697.0619614760079,403.3486638069153,0.1852819635114066
91,2005,RÃ­o San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14231.43457,155.1351101,300.7828636,0.0,0.0,0.0
92,2005,BisonÃ³BisonÃ³BisonÃ³,6027.0,3000000.0,770.0,82.0,38.0,573.0,59.0,23.0,2.0,10131215.85,514232.94,314749.31,64961.28,5438136.55,200000.0,111265.0,440.8333333333333,640.8333333333334,41587.0625,136.7083368,301.8866558,13.17235951096404,107.10485005378725,0.3059686693905362
93,2005,Villa Los AlmÃ¡cigos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11803.54492,157.8970608,299.7287219,0.0,0.0,0.0011390936927616
94,2005,Peralvillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179.57227,148.3893948,300.2780701,0.0,0.0,0.0
95,2005,Mao,1993.0,610000.0,243.0,15.0,9.0,122.0,4.0,5.0,1.0,2240217.31,463374.94,296186.09,53510.0,1371528.13,38000.0,22500.0,1450.0,4000.0,61813.92578,122.8388217,302.8302101,1.0655125379562378,91.2287368774414,0.0535503749510751
96,2005,Tamayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17563.32422,117.1526525,303.6133037,1.0603448152542114,2.1710419986762255,0.0017549093319708
97,2005,Villa Riva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29593.14063,171.1083355,300.8490084,2.5619640350341797,6.3294432163238525,0.0064968475786888
98,2005,Esperanza,1988.0,16458862.26,2081.0,134.0,95.0,2639.0,225.0,156.0,9.0,28562158.58,3163163.26,3998300.23,1204814.09,10306497.5,531487.34,446614.83,1376.5,3300.0,55734.20313,123.2818658,301.9443088,0.8671814937217562,58.53622245788574,0.0640098042226406
99,2005,Guayacanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13249.93262,108.3116685,302.0636985,35.990930724611474,1.3913764570273606,0.1685453227378835
100,2005,BarahonaBarahona,3999.0,26000000.0,690.0,17.0,18.0,485.0,27.0,8.0,2.0,45337430.0,360000.0,360000.0,113000.0,3000000.0,276405.0,276405.0,499.0,775.0,72719.64063,110.9833363,301.2424593,25.35887921697953,252.12847200561976,0.4229631809856099
101,2005,BonaoBonaoBonao,5999.0,14055873.95,1489.0,14.0,24.0,1223.0,55.0,13.0,9.0,23640171.869999997,1813285.92,671409.3,556297.8,31055418.61,577790.0,517046.0,781.1666666666666,2102.8566666666666,119277.8906,144.0689741,298.8321786,14.69643223285675,174.09906685352323,0.1214175661509456
102,2005,Pepillo Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8908.104492,111.7750007,303.3148327,0.0,0.0,0.0040173015341443
103,2005,La Vega,1987.0,36825806.62,2908.0,136.0,103.0,3224.0,349.0,139.0,21.0,42998044.02,6693525.45,3271956.75,633163.5,13783180.84,1208176.0,1208176.0,1170.43,2490.48,231328.25,131.3682196,301.8608996,3.5898929834365845,331.70159912109375,0.1588713785966113
104,2005,San JosÃ© De Ocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36551.82422,141.9701742,298.6319227,0.0,32.179251776957045,0.0239310284039177
105,2005,Rancho Arriba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10767.90527,148.1500009,297.3066826,0.0,0.0,0.0
106,2005,Juan De Herrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17617.87109,119.9666691,302.495605,0.0,0.0340425603529986,8.627448980823352e-05
107,2005,San Ignacio De Sabaneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35929.87109,142.5238723,300.878716,6.046922206878662,24.87162470817566,0.0096361080586058
108,2005,Villa GonzÃ¡lezVilla GonzÃ¡lezVilla GonzÃ¡lez,6006.0,142546134.95,1841.0,124.0,147.0,2353.0,375.0,188.0,39.0,63571211.09,10281104.97,4343095.07,4095008.15,10477085.19,1074335.72,1016858.82,950.4566666666666,2057.9166666666665,31399.60938,135.7334407,301.0210307,0.5459287531235639,29.25852767626445,0.1917728290618047
109,2005,Vallejuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12813.82813,119.9666691,300.2899035,0.0,0.0,0.0023319880652937
110,2005,Villa Isabela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14851.61523,98.66666857,301.3119455,0.0,0.0,0.0013118416328628
111,2005,Villa Tapia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25091.31641,136.5833346,303.9217474,0.0,0.0,0.0
112,2005,Yaguate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38558.0625,109.8500026,302.0144455,11.442155718803406,0.0,0.022051874783996
113,2005,Altamira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21075.80664,136.7083368,299.5262295,0.0,0.0,0.0
114,2005,El Seibo,2000.0,1280000.0,272.0,3.0,3.0,104.0,8.0,3.0,2.0,1059585.08,162826.17,18547.0,58471.4,0.0,48563.0,32375.0,1012.0,1999.5,64699.25781,136.0759829,301.6174083,7.855116486549377,65.9288946390152,0.015018597444747
115,2005,JÃ¡nico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16420.33008,127.9583365,298.8181692,0.0,0.0,0.0
116,2005,Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39669.23047,140.6000555,300.2439303,0.0,12.872938632965088,0.0297561936636718
117,2005,RestauraciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8689.750977,173.0000021,300.1609522,0.0,0.0,0.0
118,2005,San Gregorio de NiguaSan Gregorio de Nigua,3975.0,288681615.0,6787.0,465.0,471.0,4282.0,846.0,639.0,42.0,353794337.39,55887351.35,12939738.819999998,5924488.05,27277122.63,2207210.0,2053820.0,1532.33,3388.3450000000003,38411.06641,109.8500026,301.9436435,17.905239868164063,22.69674562332677,0.2623596821328704
119,2005,Cayetano GermosÃ©n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.782227,134.4270851,304.2511727,0.0,1.4814075231552124,0.091020273029122
120,2005,GalvÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15365.10547,115.2545715,305.0537227,6.504356861114502,21.511006355285645,0.0234872128016715
121,2005,Gaspar HernÃ¡ndez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29979.33984,156.7166672,300.1352797,0.0,7.59267008304596,0.0196483326059781
122,2005,Guayabal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.895508,149.7500013,298.4189615,0.0,0.0,0.0
123,2005,Jaquimeyes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827.865234,102.8333363,302.5873144,0.0,0.0,0.0
124,2005,Laguna Salada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22042.75391,98.66666857,302.2872344,0.0,0.0,0.0
125,2005,La Mata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38363.67969,137.8125387,301.1950623,1.1440062522888184,0.0,0.0014123260471046
126,2005,Las Matas De FarfÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44256.55859,146.5389974,303.3378735,2.7543981075286865,33.601221799850464,0.0134354610275438
127,2005,Las Terrenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15512.3418,173.4840932,298.541455,2.5186026096343994,0.0,0.0172851194375622
128,2005,Loma De Cabrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15887.20313,162.8220868,301.5688768,0.0,0.0,0.0021905796945856
129,2005,Nagua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62216.6875,159.2711926,300.613367,6.028080701828003,63.74759726804845,0.043275264207624
130,2005,Partido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7284.28125,137.7341903,304.0783316,0.0,0.0,0.0
131,2005,Pedro Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7167.793457,166.0463563,300.4362401,0.0,0.0,0.0
132,2005,DuvergÃ©,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15150.41016,147.8500015,299.4947031,11.146084070205688,39.56769731044769,0.0271678688667881
133,2005,Sabana Yegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17603.9043,86.53333632,304.6678825,0.0293736738317153,2.179464984875099,0.0045810873997188
