,id,year,shapeName,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,prep,temp,agr_,urb_,ntl_,egdp,len,sez,egdppc,lnegdppc,ntlpc,lnntlpc,new_var
2065,121,2012,Gaspar HernÃ¡ndez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39806.67578,169.9583391,300.4584926,0.0,2.573441505432129,0.0121609982021919,212.53156054773757,0.0,0,1000000.0053390934,13.815510563303368,1000000.0000003055,13.81551055796458,0
2066,122,2012,Guayabal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6316.564941,171.1083368,298.1027501,2.302198886871338,0.0,0.0100089206453009,59.15899533892377,0.0,0,1000000.009365691,13.815510567329966,1000000.0000015845,13.815510557965858,0
2067,123,2012,Jaquimeyes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448.185059,117.9861129,301.9824653,5.527356452100418,8.030854264427633,0.0389149814528824,32.63053489432615,0.0,0,1000000.0059892486,13.815510563953522,1000000.0000071428,13.815510557971416,0
2068,124,2012,Laguna Salada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28622.91797,90.80000162,303.5832917,22.42417423210892,9.034783005714417,0.0726704611148644,103.97194343098238,0.0,0,1000000.0036324718,13.815510561596746,1000000.0000025389,13.815510557966814,0
2069,125,2012,La Mata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38089.125,153.1722401,301.6043293,33.935316336856175,0.0,0.0530945847949026,175.54791896197145,0.0,0,1000000.0046088725,13.815510562573147,1000000.000001394,13.815510557965668,0
2070,126,2012,Las Matas De FarfÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44997.22656,143.9516004,303.1199275,57.837601584546704,93.9094499349594,0.0560791316976331,386.13500965781066,0.0,0,1000000.0085813069,13.815510566545582,1000000.0000012462,13.81551055796552,0
2071,127,2012,Las Terrenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19954.87305,189.2681853,298.8466591,23.80453605651855,0.4905654701532102,0.1729995426975788,106.81016855210648,0.0,0,1000000.0053525857,13.81551056331686,1000000.0000086696,13.815510557972944,0
2073,129,2012,Nagua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77461.82813,175.780956,300.463502,30.38960552215576,224.5932859028087,0.178919999000361,594.4861450825833,0.0,0,1000000.007674569,13.815510565638844,1000000.0000023098,13.815510557966585,0
2074,130,2012,Partido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689.472168,120.8007363,305.2900289,4.28547215461731,1.2927472591400146,0.0141969309091233,51.298114239409855,0.0,0,1000000.0076684846,13.815510565632758,1000000.0000021223,13.815510557966396,0
2075,131,2012,Pedro Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579.029297,151.4752635,300.2965334,4.599807085242926,0.0,0.0019728346377971,137.20308909036368,0.0,0,1000000.0159928454,13.81551057395712,1000000.0000002299,13.815510557964505,0
2076,132,2012,DuvergÃ©,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11524.29297,155.3981504,298.8658909,28.29181480407715,27.250996708869938,0.0326796867683836,186.63469650079213,0.0,0,1000000.0161948934,13.815510574159168,1000000.0000028358,13.81551055796711,0
2077,133,2012,Sabana Yegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410.42383,104.3916687,304.8984364,1.6730280450746124,36.678296355640185,0.1145159937642532,68.42806234125995,0.0,0,1000000.0044403751,13.815510562404649,1000000.000007431,13.815510557971706,0
2078,134,2012,SamanÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52324.50781,191.9750023,298.8913756,32.34894445129469,66.39247555498983,0.1266780759778861,260.2687383723025,0.0,0,1000000.0049741268,13.815510562938401,1000000.000002421,13.815510557966695,0
2079,135,2012,Los AlcarrizosLos AlcarrizosLos AlcarrizosLos Alcarrizos,97279352.98,764.0,89.0,96.0,582.0,136.0,98.0,22.0,56891043.309999995,9105210.31,2329454.19,1549594.81,47196989.77,1019769.36,766612.07,2543.7650000000003,4343.0625,255004.1406,169.6805584,303.0258981,188.6833822395288,1411.8702881598006,10.507674984273477,1832.7321289941376,13.0,1,1000000.0071870681,13.815510565151342,1000000.0000412059,13.81551055800548,1
2080,136,2012,Nizao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30161.79688,130.8500032,302.5469009,50.69116698994356,13.635869979858398,0.7891311993823791,107.8544708410899,0.0,0,1000000.0035758635,13.815510561540137,1000000.0000261633,13.815510557990438,0
2081,137,2012,Polo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7791.439453,124.7833351,297.8810929,0.0,0.0,0.0031122922120738,53.78878288181389,0.0,0,1000000.0069035746,13.815510564867848,1000000.0000003994,13.815510557964673,0
2082,138,2012,Quisqueya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18042.76367,136.5487351,303.2020474,41.68310455668207,69.69045196093765,0.1873310251869257,416.6694955567518,0.0,0,1000000.0230934408,13.815510581057715,1000000.0000103826,13.815510557974656,0
2083,139,2012,BÃ¡nica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7469.557129,149.2026792,303.4155589,14.378472154280718,0.0,0.0127137223875362,68.48648244808702,0.0,0,1000000.0091687473,13.815510567133021,1000000.0000017021,13.815510557965975,0
2084,140,2012,CotuÃ­,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78320.60938,160.9411351,300.7212241,11.032133370754766,455.5370944738388,0.2833167738271369,1368.4955500731276,0.0,0,1000000.0174729942,13.815510575437267,1000000.0000036174,13.815510557967892,0
2085,141,2012,San Antonio De GuerraSan Antonio De Guerra,152692579.4,56.0,18.0,49.0,500.0,347.0,164.0,1.0,5013142.46,2960080.59,2632573.0,16354196.0,44747426.19,421816.0,421816.0,1780.68,3431.5,47639.35547,161.4287734,302.3398935,50.733582544794274,1.5820729732513428,0.3306479671074505,710.4949387252332,4.0,1,1000000.0149140334,13.815510572878308,1000000.0000069407,13.815510557971216,0
2086,142,2012,San CristÃ³balSan CristÃ³bal,7648324.93,230.0,20.0,11.0,98.0,43.0,12.0,6.0,4101929.55,1106267.34,349344.39,244911.0,6053210.57,337529.0,235255.15,1004.06,1565.965,225910.25,143.1359486,301.0202647,295.02313935429447,778.0917576088625,1.9203569907884104,2560.717071773667,11.0,1,1000000.011335108,13.815510569299382,1000000.0000085005,13.815510557972775,1
2087,143,2012,El Pino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5456.152344,151.8791698,302.983456,2.3850715160369873,0.0,0.0094664150989355,28.028304382340576,0.0,0,1000000.0051370091,13.815510563101283,1000000.000001735,13.81551055796601,0
2088,144,2012,Cambita Garabitos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31815.04688,143.0078533,298.8255318,29.150071857022304,0.0,0.2065580190603171,214.86141854092185,0.0,0,1000000.0067534528,13.815510564717727,1000000.0000064925,13.815510557970766,0
2089,145,2012,Villa Jaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9944.172852,139.1477662,300.9285751,12.483023643493652,24.86799967288971,0.0642558149990403,66.14145208895206,0.0,0,1000000.0066512774,13.815510564615552,1000000.0000064616,13.815510557970736,0
2090,146,2012,RamÃ³n Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10415.4082,127.5671657,302.3344189,3.0631038202958947,0.0,0.0112523280349003,120.7493156600232,0.0,0,1000000.011593335,13.81551056955761,1000000.0000010803,13.815510557965354,0
2091,147,2012,FundaciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12270.83008,124.7833351,304.3415515,16.354788676430196,0.8034521654540417,0.13240750223948,184.0627685032639,0.0,0,1000000.0150000259,13.8155105729643,1000000.0000107904,13.815510557975065,0
2092,148,2012,Cabrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23708.47852,179.1077757,300.8424767,5.1076205010507625,3.025435447692871,0.0308674298887867,118.8543310197545,0.0,0,1000000.0050131573,13.815510562977432,1000000.000001302,13.815510557965576,0
2093,149,2012,Cabral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.73047,124.7833351,300.7265539,1.0340659618377686,0.0,0.0020108042877083,47.14856884491209,0.0,0,1000000.0035157346,13.815510561480009,1000000.00000015,13.815510557964425,0
2094,150,2012,El Valle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6979.671875,150.7051597,299.5277529,0.0,2.3278123140335083,0.012506261480674,60.8636360456546,0.0,0,1000000.0087201286,13.815510566684402,1000000.0000017919,13.815510557966066,0
2095,151,2012,Enriquillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11604.67188,132.7639446,300.38832,1.584011435508728,0.0,0.001898917234682,121.71375291703964,0.0,0,1000000.0104883407,13.815510568452614,1000000.0000001637,13.815510557964437,0
2096,152,2012,SantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiago,345005832.36,8276.0,475.0,567.0,7685.0,1587.0,651.0,98.0,256359606.3,69226549.62,19156413.0,22745592.16,478272032.0,4871686.5600000005,3965488.23,872.8916666666665,1597.6566666666668,678879.5625,139.0103709,302.3849684,218.73944121949813,8335.081187247297,5.4482486349107955,8148.126094985242,7.75,1,1000000.0120023146,13.81551056996659,1000000.0000080253,13.8155105579723,1
2097,153,2012,Baitoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.55859,137.6333348,301.5656073,0.5457831635194667,0.0,0.0344406074067055,66.50169459978738,0.0,0,1000000.0061170341,13.815510564081308,1000000.000003168,13.815510557967443,0
2098,154,2012,Pedernales,17000000.0,194.0,3.0,8.0,156.0,18.0,4.0,1.0,875241.0,215354.0,458231.0,176254.0,9177708.51,100457.0,100457.0,1425.0,2800.0,32205.66211,139.1109454,300.0615092,1.855242130803127,41.12196172545938,0.0120791150934171,294.41780297317933,21.0,1,1000000.0091418026,13.815510567106077,1000000.0000003751,13.815510557964648,0
2100,156,2012,La RomanaLa Romana,131356603.78,4309.0,113.0,136.0,1915.0,404.0,226.0,10.0,73730121.03999999,8784508.29,6355185.15,1539761.19,137301206.66,1269721.0,927215.0,1855.88,3704.425,140811.7813,109.850376,302.9605743,216.3280778249105,594.0578609728346,2.2374891729203457,2211.920978017882,34.0,1,1000000.0157083516,13.815510573672626,1000000.0000158899,13.815510557980163,1
2103,159,2012,San Luis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54730.30469,169.3750016,302.2459951,139.87708098093665,148.30821052626067,3.008229848761853,715.6944343244328,0.0,0,1000000.0130767486,13.815510571041022,1000000.0000549646,13.81551055801924,0
2104,160,2012,San Victor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77995.3125,143.5132749,300.9476234,8.09520939097685,144.86427947399665,0.8004074657310415,615.1562664543881,0.0,0,1000000.0078870928,13.815510565851367,1000000.0000102622,13.815510557974536,0
2105,161,2012,Matanzas,10903773.99,324.0,75.0,10.0,191.0,49.0,12.0,6.0,10891060.06,2672284.25,619017.32,286146.0,2958098.68,430138.0,129855.0,2718.83,4803.13,45739.15234,122.5817736,304.6640212,71.8127539915197,17.749294757843018,0.1176347081910142,313.04887726400415,26.0,1,1000000.0068442213,13.815510564808495,1000000.0000025718,13.815510557966846,1
2106,0,2013,Constanza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64882.16797,116.9665521,295.0939119,87.50878405570984,132.58063995838165,0.1637172266096266,1311.042165216921,0.0,0,1000000.0202065099,13.815510578170784,1000000.0000025233,13.815510557966798,0
2107,1,2013,Sabana De La Mar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15690.0293,154.4305153,299.1447586,17.032774090766907,31.393263339996334,0.052045465649383,206.7198588493993,0.0,0,1000000.0131752372,13.81551057113951,1000000.0000033171,13.815510557967592,0
2108,2,2013,Moca,9242927.02,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13507667.72,1773034.13,483472.85,715872.19,28452853.89,468504.33,438706.85,2043.0,3587.22,118354.6172,112.0619809,301.6455027,4.652128257003485,416.7813109136095,1.51430462995215,1065.142144699541,24.0,1,1000000.0089995825,13.815510566963857,1000000.0000127946,13.815510557977069,1
2109,3,2013,Bayaguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31123.8418,142.8507605,300.8700711,28.502583980560303,33.576950669288635,0.0275394701232091,532.4298118894591,0.0,0,1000000.0171068152,13.81551057507109,1000000.0000008849,13.815510557965158,0
2110,4,2013,El Factor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27863.26953,149.1988109,300.2079144,33.70429015159607,0.0,0.1692876289980318,130.76800603317284,0.0,0,1000000.004693204,13.815510562657478,1000000.0000060756,13.81551055797035,0
2111,5,2013,San Francisco De MacorÃ­sSan Francisco De MacorÃ­s,18422061.16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7416478.58,2890719.28,500461.0,26718.0,11656997.39,198324.95,103482.58,2263.35,4837.5,198670.5625,119.2824708,300.4159083,73.62238354869918,1097.6529250144958,0.6762902201608662,2145.224713415258,11.5,1,1000000.0107978992,13.815510568762173,1000000.0000034041,13.815510557967679,1
2112,6,2013,Puerto PlataPuerto Plata,8095878.26,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9195261.13,1004942.44,394529.82,118915.0,19794155.08,447903.0,310461.0,892.43,1987.055,150749.625,96.09166622,301.3449288,33.74093257679659,1673.3576976177735,1.274921321504124,1558.7370983509456,15.0,1,1000000.010339907,13.81551056830418,1000000.0000084572,13.81551055797273,1
2113,7,2013,Jamao Al Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7666.418945,121.3939416,300.8333709,0.0,0.0,0.0108401878004999,41.21627189540397,0.0,0,1000000.0053762092,13.815510563340483,1000000.000001414,13.815510557965688,0
2114,8,2013,Las Matas de Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9316.271484,55.89762034,306.7590843,34.11984100248299,30.12735652923584,0.2661087789947649,31.11391327918744,0.0,0,1000000.0033397388,13.815510561304013,1000000.0000285639,13.815510557992837,0
2115,9,2013,JimanÃ­,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22966.14648,93.86745451,304.2578114,37.51548678313985,33.61127758026123,0.0447184708881325,180.41424619602216,0.0,0,1000000.0078556604,13.815510565819935,1000000.0000019472,13.81551055796622,0
2116,10,2013,BanÃ­,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125497.7813,101.4217538,301.3214145,196.5446758817224,936.0377355898128,0.6471301141042152,1483.2040195519428,0.0,0,1000000.0118185676,13.815510569782841,1000000.0000051565,13.81551055796943,0
2117,11,2013,Villa Hermosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90835.60938,117.3058298,304.226806,444.8121076004178,888.1861780185326,2.849569070764292,1393.1066712212328,0.0,0,1000000.0153365699,13.815510573300843,1000000.0000313707,13.815510557995644,0
2118,12,2013,El Cercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19634.08984,87.61250138,301.2825133,118.84918320178986,51.84045696258545,0.1628406194871723,103.55292711070942,0.0,0,1000000.0052741395,13.815510563238414,1000000.0000082938,13.815510557972567,0
2119,13,2013,Eugenio MarÃ­a De Hostos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.66748,130.4333342,301.1303082,0.0,0.0,0.0372314090187196,34.16950430437631,0.0,0,1000000.0058035724,13.815510563767846,1000000.0000063237,13.815510557970597,0
2120,14,2013,BohechÃ­o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6980.415527,98.72287169,297.3056363,19.94136428833008,3.125503420829773,0.0549697942746704,192.5369747199265,0.0,0,1000000.0275824518,13.815510585546726,1000000.0000078749,13.815510557972148,0
2121,15,2013,Arenoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11825.9082,154.3166682,300.9720176,4.479664607141532,0.0,0.013836685032619,57.89349161082624,0.0,0,1000000.0048954795,13.815510562859753,1000000.00000117,13.815510557965444,0
2122,16,2013,TÃ¡bara Arriba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18985.64063,97.81312779,304.1763745,11.874821424484251,36.72766768137614,0.0793318225039778,108.99246683588215,0.0,0,1000000.0057407842,13.815510563705057,1000000.0000041785,13.815510557968453,0
2123,17,2013,Vicente Noble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27742.83984,84.21125222,303.919677,30.069511620671143,166.97718456445955,0.2172869772455553,169.80076516960176,0.0,0,1000000.0061205258,13.8155105640848,1000000.0000078322,13.815510557972106,0
2124,18,2013,Consuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28317.08594,137.7166692,304.0474928,138.90331093703998,141.05457748478534,0.5000263467200303,285.18171611568505,0.0,0,1000000.0100710122,13.815510568035286,1000000.0000176581,13.815510557981932,0
2125,19,2013,PuÃ±alPuÃ±al,97572999.53,0.0,0.0,0.0,0.0,0.0,0.0,27.0,113098397.2,7088522.4399999995,6799253.44,18248566.19,85363495.62,1081908.0,1077276.96,2126.3450000000003,3464.895,56279.13281,94.98333351,303.1482863,43.78373588861203,221.01012001598585,4.977185153727455,1254.3160628094392,12.0,1,1000000.0222874092,13.815510580251683,1000000.0000884375,13.815510558052711,1
2126,20,2013,Juan Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.822266,90.00833396,301.4175348,8.65253734588623,0.0,0.0339750198810642,30.656538696031948,0.0,0,1000000.0075307976,13.815510565495071,1000000.0000083459,13.81551055797262,0
2127,21,2013,La Descubierta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9577.541016,90.00833396,300.5277367,7.775537663347581,13.87362027168274,0.0303972559544868,60.6441115149096,0.0,0,1000000.0063319083,13.815510564296183,1000000.0000031738,13.815510557967448,0
2128,22,2013,Boca ChicaBoca ChicaBoca ChicaBoca ChicaBoca ChicaBoca Chica,436667711.45,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56828440.88,58034049.36,17470053.38,4050577.74,381851694.13,2514753.19,1969794.03,1914.595,4137.076666666667,155426.1406,111.2811465,302.0708887,870.5056687364391,1472.2357760317184,5.722864048947824,2578.79620977009,11.5,1,1000000.0165917792,13.815510574556054,1000000.0000368204,13.815510558001094,1
2129,23,2013,Tenares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28356.61914,121.4944777,299.6048668,3.7013134956359863,133.33617877960205,0.5760789717653532,217.9102541863918,0.0,0,1000000.0076846345,13.815510565648909,1000000.0000203155,13.81551055798459,0
2130,24,2013,Villa Montellano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20409.5625,96.09166622,301.866007,21.35325953259188,21.016371965408325,0.4640603569887567,198.32325608134263,0.0,0,1000000.0097171733,13.815510567681446,1000000.0000227374,13.815510557987011,0
2131,25,2013,SosÃºa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47644.76953,112.9598493,300.8980837,14.372448220907472,156.18588977421032,0.579401622595071,627.2172045209832,0.0,0,1000000.0131644504,13.815510571128724,1000000.0000121609,13.815510557976435,0
2132,26,2013,Las Charcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11473.19238,82.74313947,304.2377522,22.00393164157867,34.645644319758695,0.0776491596661182,92.34555571727893,0.0,0,1000000.0080488109,13.815510566013085,1000000.0000067679,13.815510557971042,0
2133,27,2013,CastaÃ±uelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.92188,55.47197094,304.6435794,59.81639357407887,89.64014434814453,0.5393910408323125,98.66599602442162,0.0,0,1000000.0063520564,13.81551056431633,1000000.0000347256,13.815510557999,0
2134,28,2013,Jarabacoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56872.07031,98.37254099,297.0362271,0.0,118.04545760154724,0.2042682465985172,1158.629984885688,0.0,0,1000000.0203725656,13.81551057833684,1000000.0000035918,13.815510557967865,0
2135,29,2013,Jima Abajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37675.48438,118.4916673,301.3257085,85.73628049831763,0.0,0.3784627659313316,146.32767600498937,0.0,0,1000000.0038838964,13.815510561848171,1000000.0000100454,13.815510557974319,0
2136,30,2013,Pimentel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17706.88477,118.4916673,301.5891832,3.8385941982269287,21.99945187568665,0.152503910412199,170.92562714920328,0.0,0,1000000.0096530603,13.815510567617334,1000000.0000086126,13.815510557972887,0
2137,31,2013,YamasÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50787.97656,136.6940503,300.7862244,0.0,0.0,0.0658444938044879,183.22582889701795,0.0,0,1000000.0036076616,13.815510561571935,1000000.0000012964,13.81551055796557,0
2138,32,2013,Sabana Iglesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14900.07617,94.98333351,302.2803623,9.292055721376457,0.0,0.5761748254961832,87.03278777669456,0.0,0,1000000.0058410969,13.81551056380537,1000000.0000386692,13.815510558002943,0
2139,33,2013,DajabÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41783.63281,57.96993317,306.1038565,108.60856105907293,83.12752297298582,0.1958050370095309,297.91113444058334,0.0,0,1000000.0071298524,13.815510565094126,1000000.0000046862,13.81551055796896,0
2140,34,2013,Los Cacaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.477539,129.7283176,297.1348913,0.0,0.0,0.0030207013338604,55.94306867654417,0.0,0,1000000.0057081983,13.815510563672472,1000000.0000003083,13.815510557964583,0
2141,35,2013,El PeÃ±Ã³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.15332,85.70000215,304.2050124,1.932794361488492,5.296746771475848,0.0485320888539625,33.767920292241904,0.0,0,1000000.0099576507,13.815510567921924,1000000.0000143114,13.815510557978586,0
2142,36,2013,Fantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22493.88672,118.4916673,302.2317007,25.706559616444157,18.422274589538578,0.1876132461677183,112.42283957764216,0.0,0,1000000.0049979286,13.815510562962203,1000000.0000083406,13.815510557972615,0
2143,37,2013,Guananico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6532.200195,96.09166622,301.0665055,0.0,0.0,0.1695785191151669,25.479058442980637,0.0,0,1000000.0039005324,13.815510561864807,1000000.0000259604,13.815510557990235,0
2144,38,2013,Hato Mayor,1141975.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1362799.0,100173.0,116052.0,45932.4,6140043.1,711387.96,711387.96,1665.0,3800.0,65167.375,137.7166692,302.2445119,51.09928846359253,229.01795433455823,0.1810366114967151,1070.3989710688586,23.0,1,1000000.0164253811,13.815510574389656,1000000.000002778,13.815510557967052,0
