,code,name,latitude,longitude,start,close,type,year,Administrativos (femeninos),Administrativos (masculinos),Gastos: Agua,Gastos: Electricidad,Gastos: Infotep,Gastos: TSS,Gastos: Telecomunicaciones,Inversion Acumulada,Naves Construidas,Naves Ocupadas,Numero de Empresas,Obreros (femeninos),Obreros (masculinos),Salario Operarios,Salario Tecnicos,Tecnicos (femeninos),Tecnicos (masculinos)
703,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2010,10.0,19.0,134412.0,746966.74,171005.0,3808915.65,1076580.0,45300000.0,73382.0,73382.0,1.0,0.0,113.0,1475.0,3600.0,0.0,47.0
708,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2011,10.0,21.0,134563.2,3535691.11,245035.0,5137158.94,600000.0,46400000.0,73382.0,73382.0,1.0,0.0,157.0,1500.0,3700.0,0.0,47.0
709,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2012,8.0,19.0,130000.0,3400000.0,230000.0,5703169.51,600000.0,46400000.0,73382.0,73382.0,1.0,0.0,141.0,1550.0,3700.0,0.0,40.0
710,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2013,,,144000.0,11200000.0,340000.0,6629143.57,2552689.0,15267843.0,73382.93,73382.93,1.0,,,3610.0,10000.0,,
711,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2014,13.0,22.0,131632.4,10511630.69,355468.0,7601807.78,2342975.73,5700000.0,73382.0,73382.0,1.0,0.0,95.0,3700.0,10200.0,0.0,104.0
712,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2015,13.0,35.0,14856.23,9318612.86,337506.37,7497175.6,2184808.93,5700000.0,73382.0,73382.0,1.0,0.0,135.0,2000.0,4119.0,0.0,42.0
713,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,2016,11.0,36.0,16.39,10632.05,394.7,8950.48,2082.57,7300000.0,73382.0,73382.0,1.0,0.0,157.0,2078.0,4119.0,0.0,41.0
714,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2000,201.0,149.0,757785.81,31646223.4,5325528.84,17460230.61,0.0,66947689.9,900000.0,810944.0,26.0,3185.0,2059.0,687.24,1509.77,1171.0,705.0
715,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2001,289.0,241.0,1092184.99,37173666.23,3489325.33,18061333.76,0.0,80277740.85,973647.0,973647.0,36.0,3615.0,1530.0,721.14,1893.87,893.0,715.0
716,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2002,267.0,278.0,1209174.76,39847745.24,3891923.61,20355128.26,0.0,80359019.37,1123787.0,995606.0,37.0,3276.0,1160.0,743.91,1815.64,1187.0,920.0
717,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2003,258.0,236.0,1651186.39,76825402.54,4772733.2,19598138.37,25973656.16,88929794.99,1164304.0,1083653.0,40.0,3371.0,1478.0,1116.47,2642.12,1353.0,1573.0
718,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2004,257.0,379.0,2365592.24,168897478.6,8347091.28,15039551.66,40913432.72,119380624.7,1169994.6,1169994.6,42.0,3607.0,3250.0,1307.96,3094.52,973.0,1154.0
719,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2005,283.0,328.0,2224881.78,117089825.7,6835304.55,13508504.63,52040178.21,146063919.8,1188543.36,1188543.36,42.0,4116.0,2042.0,1437.19,3349.5,364.0,537.0
720,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2006,329.0,333.0,2222645.17,113312390.4,8214332.99,12164657.93,42519465.27,144863643.0,1281783.96,1132779.95,35.0,4145.0,2494.0,1539.45,3246.17,401.0,828.0
721,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2007,361.0,380.0,2717371.32,146519634.5,10692956.55,94221029.94,66325717.37,149106646.7,1311572.06,1193031.14,38.0,4050.0,2061.0,1563.31,3566.23,581.0,834.0
722,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2008,299.0,269.0,5353475.48,139838599.5,12002827.39,218994541.8,86535330.7,133164130.9,1377095.03,1297573.2,38.0,4676.0,2344.0,1647.71,3744.22,628.0,1138.0
723,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2009,291.0,202.0,2437470.02,143815211.4,9861386.33,411432905.9,74765997.22,127627579.5,1377095.03,1224533.52,37.0,4147.0,2289.0,1926.93,4410.48,663.0,1077.0
724,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2010,358.0,303.0,2484410.69,153059641.0,12653971.77,389491791.6,71732684.29,138930602.0,1444060.68,1343361.28,39.0,4882.0,2943.0,2235.0,4981.44,744.0,1226.0
725,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2011,313.0,322.0,2376390.64,192686630.6,14663263.75,412295561.0,108673423.5,160469275.9,1444060.68,1230581.95,34.0,5307.0,3091.0,2079.84,4674.14,491.0,853.0
726,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2012,307.0,300.0,3962188.82,221826562.5,27454926.47,293276150.9,39959027.02,173580748.7,1616489.32,1237278.31,31.0,5449.0,3221.0,1945.32,4981.46,569.0,1001.0
727,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2013,,,3436959.51,220033255.5,20581817.62,455073620.2,39386233.22,193516526.9,1617488.85,1321595.88,32.0,,,2202.15,4931.33,,
728,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2014,335.0,364.0,3881109.81,291017114.6,25885097.88,468762268.2,31533448.28,267320687.0,1617488.85,1460680.0,34.0,5253.0,2077.0,2219.47,4927.78,1385.0,1925.0
729,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2015,376.0,410.0,2787900.23,304271060.5,22991903.43,588972991.2,57163142.31,209311735.1,1549454.35,1290113.02,33.0,5416.0,2015.0,2388.04,5508.69,1170.0,2093.0
730,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,2016,378.0,352.0,2739.7,275492.7,19965.49,475700.78,43754.95,185910845.6,1586270.31,1286412.35,32.0,4076.0,3556.0,2485.39,5284.14,1233.0,2009.0
748,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2000,6.0,11.0,0.0,1920000.0,0.0,0.0,0.0,10200000.0,140000.0,108307.0,2.0,30.0,196.0,705.0,2843.98,5.0,17.0
749,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2001,18.0,43.0,552421.93,6760855.85,175778.0,756000.0,0.0,18605411.0,140000.0,140000.0,3.0,156.0,330.0,704.87,1600.33,1.0,35.0
750,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2002,6.0,3.0,580000.0,7200000.0,1080000.0,900000.0,0.0,18042060.0,140000.0,140000.0,2.0,109.0,424.0,818.75,1836.0,9.0,16.0
751,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2003,117.0,66.0,513944.02,18533222.7,487847.8,3155411.87,1562350.12,16141588.76,200000.0,200000.0,2.0,184.0,595.0,1217.98,1345.01,74.0,114.0
752,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2004,113.0,64.0,956347.0,30313416.0,754210.42,3798224.0,1659158.07,16141588.76,200000.0,200000.0,2.0,390.0,761.0,1225.0,1486.97,62.0,231.0
753,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2005,65.0,29.0,2322318.6,33049721.8,1177780.2,3615864.3,3194773.2,29218513.96,200000.0,200000.0,3.0,256.0,729.0,1394.47,3107.5,86.0,157.0
754,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2006,22.0,55.0,2393837.98,30372231.57,1166095.12,3488336.13,3439315.11,31297739.0,200000.0,200000.0,3.0,468.0,608.0,1072.54,3352.33,20.0,47.0
755,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2007,16.0,46.0,1471836.0,31935192.65,1135998.67,9462968.92,3663069.4,28167965.1,200000.0,200000.0,3.0,374.0,486.0,1322.66,3680.75,18.0,36.0
756,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2008,3.0,0.0,251632.16,2655783.4,132451.56,2861072.95,111470.0,285600.0,200000.0,60847.26,1.0,78.0,93.0,1350.0,4500.0,1.0,2.0
757,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2009,6.0,4.0,161609.4,3490166.16,124002.0,3116546.99,237844.93,4657734.25,284071.0,191764.0,2.0,118.0,185.0,1630.0,4350.0,2.0,5.0
758,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2010,14.0,18.0,615072.58,13945897.54,334097.4,8668598.43,697056.73,11426448.0,284071.0,191764.0,2.0,51.0,164.0,1615.0,4650.0,0.0,12.0
759,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2011,15.0,23.0,783814.74,18071842.11,386102.2,10224814.6,801517.7,5473432.9,284071.0,191764.0,2.0,115.0,241.0,1965.0,6200.0,0.0,13.0
760,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2012,17.0,14.0,1146753.41,27578770.12,576502.72,11403839.62,1373811.47,15473775.0,284071.0,191764.0,2.0,123.0,232.0,2149.29,4770.09,0.0,42.0
761,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2013,,,1063050.05,29306465.2,673044.2,18590770.49,1641925.27,17103479.83,217606.0,217606.0,2.0,,,2204.03,5496.0,,
762,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2014,19.0,17.0,1144444.56,32100746.7,658344.27,12857526.61,1913365.94,17778662.4,217606.0,217606.0,3.0,1.0,228.0,1882.38,6040.67,3.0,48.0
763,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2015,14.0,25.0,1161581.0,23618678.0,445562.22,19370105.96,1642602.0,19810494.0,217606.0,217606.0,3.0,20.0,282.0,2190.05,6561.18,15.0,81.0
764,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,2016,18.0,32.0,1222.73,24590.47,477.14,14091.49,1773.81,22017101.0,217606.0,217606.0,3.0,73.0,343.0,2231.2,7325.0,14.0,86.0
765,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
779,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2015,5.0,4.0,6500.0,85000.0,10200.0,3437592.01,15300.0,235000.0,110000.0,110000.0,2.0,17.0,26.0,2000.0,3250.0,0.0,3.0
781,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,2016,5.0,2.0,50.53,1360.0,47.17,1078.43,122.23,6534700.0,110000.0,110000.0,2.0,6.0,17.0,2208.98,3630.6,0.0,6.0
799,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
813,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2014,3.0,1.0,71029.07,175472.76,264878.0,5755292.16,225504.08,2658123.3,48300.0,48300.0,1.0,323.0,60.0,1900.0,4000.0,0.0,5.0
814,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2015,4.0,1.0,73420.06,182851.78,296012.0,6504848.16,306934.45,2691026.9,52821.0,52821.0,1.0,364.0,64.0,2056.0,4200.0,0.0,5.0
815,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,2016,3.0,1.0,6.0,183.44,239.11,5001.6,283.01,1378419.0,52821.0,52821.0,1.0,286.0,53.0,2070.0,4200.0,0.0,3.0
833,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2000,481.0,426.0,659109.0,39819296.51,3828482.0,18075614.0,0.0,106989708.0,1200000.0,1200000.0,19.0,5721.0,3052.0,637.65,2002.17,206.0,349.0
834,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2001,280.0,335.0,1056567.94,47191306.25,4016915.25,54461047.49,0.0,129646562.0,1193592.0,1174335.0,20.0,5035.0,2651.0,821.14,1926.11,364.0,371.0
835,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2002,340.0,383.0,1136512.06,55145120.07,4140679.86,36699902.02,0.0,135824379.2,1136891.0,1030903.0,21.0,5500.0,2854.0,726.3,1872.13,185.0,291.0
836,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2003,332.0,388.0,2031771.94,89759303.35,4603336.69,19479075.1,13600259.12,139389061.7,1136891.0,1136891.0,18.0,5335.0,3420.0,940.37,2466.1,373.0,288.0
837,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2004,332.0,415.0,3096066.94,139655957.0,6526259.0,32545714.87,18415056.64,185309783.6,1390819.85,1390819.85,22.0,5860.0,3689.0,1085.49,2613.05,320.0,549.0
838,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2005,313.0,381.0,4128403.43,161252682.0,8250162.38,32098790.74,22157331.78,181067451.1,1406078.05,1363211.42,23.0,5611.0,3604.0,1222.53,2884.53,298.0,737.0
839,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2006,366.0,375.0,4335997.8,182068757.3,9630952.12,19939434.03,24776671.92,197337263.0,1433942.56,1398034.37,22.0,5816.0,3540.0,1571.95,3928.73,421.0,719.0
840,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2007,421.0,668.0,5390349.74,226515732.7,11418837.77,82758069.47,26473088.44,184298723.9,1509756.37,1509756.37,23.0,5330.0,3713.0,1703.15,4345.44,443.0,735.0
841,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2008,437.0,632.0,4833209.31,183340508.6,12706874.59,320520331.0,24558280.98,368203479.7,1556161.04,1490595.62,23.0,6757.0,4070.0,1719.97,3306.37,574.0,619.0
842,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2009,352.0,559.0,3545105.17,184663047.5,10989941.71,183177753.7,20264154.81,410015315.9,1625617.59,1552422.89,22.0,6296.0,2445.0,1660.91,4126.97,645.0,712.0
843,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2010,330.0,441.0,3022288.53,148893774.2,10669461.19,212243524.6,16907982.24,393617488.6,1625617.59,1178022.88,21.0,5701.0,2991.0,1690.91,4124.22,623.0,824.0
844,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2011,361.0,495.0,3809589.07,187574926.9,12122941.99,220785052.0,23002757.29,357020442.4,1625617.59,1307209.33,25.0,6449.0,2402.0,1801.59,4196.55,458.0,836.0
845,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2012,370.0,480.0,3990137.71,217385839.1,13698401.94,229389506.7,20807743.47,342177049.4,1628263.92,1240384.81,23.0,6893.0,2385.0,1851.55,4372.81,540.0,906.0
846,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2013,,,3851365.74,25912209.5,16200357.34,255825296.2,26736742.44,405978614.9,1657963.19,1353201.78,24.0,,,1982.76,4995.19,,
847,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2014,484.0,612.0,3707055.18,243770121.4,16453650.06,378837030.9,28663996.9,356027384.7,1699062.37,1554553.83,24.0,7449.0,2473.0,2439.19,5024.97,402.0,729.0
848,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2015,517.0,487.0,4337957.99,280476699.9,18741943.54,463645784.0,36698243.86,333853320.5,1638117.54,1638117.54,25.0,7918.0,2647.0,2689.76,4865.58,611.0,839.0
849,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,2016,429.0,397.0,3484.4,247328.3,18492.23,411903.86,40217.23,383936907.5,1638117.54,1638117.54,26.0,7475.0,2615.0,2990.45,5713.0,783.0,1040.0
850,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
