,code,name,latitude,longitude,start,close,type,variable,value,category,year,category_full
21059,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21060,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21061,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21062,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21063,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21064,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21065,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21066,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,buiilt_2004,1169994.6,buiilt,2004,Naves Construidas
21067,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,buiilt_2004,75320.0,buiilt,2004,Naves Construidas
21068,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,buiilt_2004,200000.0,buiilt,2004,Naves Construidas
21069,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21070,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21071,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21072,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,buiilt_2004,16000.0,buiilt,2004,Naves Construidas
21073,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,buiilt_2004,1390819.85,buiilt,2004,Naves Construidas
21074,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21075,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21076,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,buiilt_2004,32292.0,buiilt,2004,Naves Construidas
21077,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,buiilt_2004,2431726.0,buiilt,2004,Naves Construidas
21078,DOM-MAD,0,0.0,0.0,0.0,0.0,0,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21079,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21080,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,buiilt_2004,367830.0,buiilt,2004,Naves Construidas
21081,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,buiilt_2004,45892.0,buiilt,2004,Naves Construidas
21082,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,buiilt_2004,569848.0,buiilt,2004,Naves Construidas
21083,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,buiilt_2004,64751.0,buiilt,2004,Naves Construidas
21084,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,buiilt_2004,96302.0,buiilt,2004,Naves Construidas
21085,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21086,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,buiilt_2004,200000.0,buiilt,2004,Naves Construidas
21087,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,buiilt_2004,514668.0,buiilt,2004,Naves Construidas
21088,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21089,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21090,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,buiilt_2004,121886.0,buiilt,2004,Naves Construidas
21091,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,buiilt_2004,31000.0,buiilt,2004,Naves Construidas
21092,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,buiilt_2004,134278.0,buiilt,2004,Naves Construidas
21093,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,buiilt_2004,30401.0,buiilt,2004,Naves Construidas
21094,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21095,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,buiilt_2004,87473.0,buiilt,2004,Naves Construidas
21096,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,buiilt_2004,938897.0,buiilt,2004,Naves Construidas
21097,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,buiilt_2004,21000.0,buiilt,2004,Naves Construidas
21098,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,buiilt_2004,444629.0,buiilt,2004,Naves Construidas
21099,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,buiilt_2004,50929.0,buiilt,2004,Naves Construidas
21100,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,buiilt_2004,83928.0,buiilt,2004,Naves Construidas
21101,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21102,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,buiilt_2004,473949.0,buiilt,2004,Naves Construidas
21103,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21104,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21105,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,buiilt_2004,1128599.0,buiilt,2004,Naves Construidas
21106,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,buiilt_2004,3684117.32,buiilt,2004,Naves Construidas
21107,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21108,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,buiilt_2004,48563.0,buiilt,2004,Naves Construidas
21109,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,buiilt_2004,48563.0,buiilt,2004,Naves Construidas
21110,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,buiilt_2004,162000.0,buiilt,2004,Naves Construidas
21111,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21112,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21113,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21114,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,buiilt_2004,184879.0,buiilt,2004,Naves Construidas
21115,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,buiilt_2004,1228505.0,buiilt,2004,Naves Construidas
21116,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21117,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,buiilt_2004,506796.0,buiilt,2004,Naves Construidas
21118,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,buiilt_2004,0.0,buiilt,2004,Naves Construidas
21119,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,buiilt_2004,38000.0,buiilt,2004,Naves Construidas
21120,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21121,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,buiilt_2005,563307.0,buiilt,2005,Naves Construidas
21122,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,buiilt_2005,255211.05,buiilt,2005,Naves Construidas
21123,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21124,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,buiilt_2005,337529.0,buiilt,2005,Naves Construidas
21125,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21126,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,buiilt_2005,380148.0,buiilt,2005,Naves Construidas
21127,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,buiilt_2005,276405.0,buiilt,2005,Naves Construidas
21128,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,buiilt_2005,32356.0,buiilt,2005,Naves Construidas
21129,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,buiilt_2005,500155.0,buiilt,2005,Naves Construidas
21130,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21131,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,buiilt_2005,73000.0,buiilt,2005,Naves Construidas
21132,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21133,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,buiilt_2005,493802.0,buiilt,2005,Naves Construidas
21134,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,buiilt_2005,100000.0,buiilt,2005,Naves Construidas
21135,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,buiilt_2005,985000.0,buiilt,2005,Naves Construidas
21136,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21137,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,buiilt_2005,82965.0,buiilt,2005,Naves Construidas
21138,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,buiilt_2005,1660774.0,buiilt,2005,Naves Construidas
21139,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21140,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21141,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,buiilt_2005,26000.0,buiilt,2005,Naves Construidas
21142,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21143,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21144,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,buiilt_2005,531487.34,buiilt,2005,Naves Construidas
21145,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,buiilt_2005,39000.0,buiilt,2005,Naves Construidas
21146,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21147,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,buiilt_2005,164584.0,buiilt,2005,Naves Construidas
21148,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,buiilt_2005,199067.0,buiilt,2005,Naves Construidas
21149,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,buiilt_2005,480874.66,buiilt,2005,Naves Construidas
21150,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,buiilt_2005,481763.45,buiilt,2005,Naves Construidas
21151,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,buiilt_2005,133726.0,buiilt,2005,Naves Construidas
21152,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,buiilt_2005,55019.0,buiilt,2005,Naves Construidas
21153,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21154,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,buiilt_2005,78604.0,buiilt,2005,Naves Construidas
21155,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21156,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,buiilt_2005,77635.0,buiilt,2005,Naves Construidas
21157,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21158,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21159,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21160,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21161,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21162,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,buiilt_2005,1188543.36,buiilt,2005,Naves Construidas
21163,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,buiilt_2005,75320.0,buiilt,2005,Naves Construidas
21164,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,buiilt_2005,200000.0,buiilt,2005,Naves Construidas
21165,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21166,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,buiilt_2005,108771.0,buiilt,2005,Naves Construidas
21167,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21168,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,buiilt_2005,16000.0,buiilt,2005,Naves Construidas
21169,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,buiilt_2005,1406078.05,buiilt,2005,Naves Construidas
21170,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21171,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,buiilt_2005,40199.0,buiilt,2005,Naves Construidas
21172,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,buiilt_2005,80000.0,buiilt,2005,Naves Construidas
21173,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,buiilt_2005,2431726.0,buiilt,2005,Naves Construidas
21174,DOM-MAD,0,0.0,0.0,0.0,0.0,0,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21175,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21176,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,buiilt_2005,364714.66,buiilt,2005,Naves Construidas
21177,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,buiilt_2005,15871.0,buiilt,2005,Naves Construidas
21178,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,buiilt_2005,512167.0,buiilt,2005,Naves Construidas
21179,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,buiilt_2005,64751.0,buiilt,2005,Naves Construidas
21180,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,buiilt_2005,96302.0,buiilt,2005,Naves Construidas
21181,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,buiilt_2005,0.0,buiilt,2005,Naves Construidas
21182,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,buiilt_2005,200000.0,buiilt,2005,Naves Construidas
