cityCode,city,agr_2001,agr_2002,agr_2003,agr_2004,agr_2005,agr_2006,agr_2007,agr_2008,agr_2009,agr_2010,agr_2011,agr_2012,agr_2013,agr_2014,agr_2015,agr_2016,agr_2017,agr_2018,agr_2019,agr_2020,agr_2021,agr_2022
80,Luperón,6.71506130695343,28.618481572936563,11.336408790420084,12.560738921165466,1.436564803123474,0.0,0.0,0.0,0.0,0.0,1.359696388244629,1.359696388244629,7.808828592300415,1.887862205505371,7.136674404144287,6.348248243331909,2.70181655883789,16.019372514182447,35.29474448035745,55.331685946034455,96.42476542369992,135.1044313622456
81,Comendador,11.745509505271912,0.0,8.13703989982605,12.590918779373167,9.52705466747284,0.0,0.0,10.294521570205688,16.64951980113983,6.870058655738831,16.280837774276733,6.521121060147005,157.80351855287367,200.23130873278075,188.98833663229848,233.53602347280463,252.15998795359735,248.94153002430417,252.42717501135436,233.9989401214263,212.89694127522264,210.5919415361741
82,Los Llanos,9.265972375869753,2.889047861099243,6.064695835113525,1.1814379692077637,0.0,0.0,2.5201141834259033,1.5074067115783691,1.778796672821045,0.0,0.0,11.84737777709961,46.9014089682523,103.74980713619904,156.30981852400535,161.53734797823662,88.25133342368929,132.0217649642159,112.48552920210594,186.7902358167311,256.046843032276,298.7099032780704
83,Piedra Blanca,1.0142450332641602,0.0,0.0,0.0,0.0,0.0,1.0348114181967345,0.6939461366803038,0.6939461366803038,0.0,2.0516496480679978,3.124288558959961,7.823265857322544,8.026381902133718,2.2081370119955026,2.372537201526118,0.5078589280446371,0.9580784713520722,5.267039241510279,5.251391996121875,1.3569411969652363,16.17864733022802
84,Guayubín,11.232342958450316,16.83348741671618,4.670556664466858,13.427814602851868,5.7028772830963135,8.045660257339478,5.7028772830963135,7.000326991081238,12.032082080841064,5.7028772830963135,14.34961473941803,23.76193642616272,84.72060449263628,91.10408997675952,120.33232227353488,131.0665620654237,201.3671859890807,141.72466658984914,142.3221563362608,73.6894710746466,129.2721367630304,178.65549064103297
85,Santo Domingo Este,118.4186997684778,337.55690854670956,268.2690474935606,206.84760256701824,134.38540860297633,306.1138861216751,258.38833394097344,215.85601713143143,128.95327771551467,243.4425533023535,570.9000219513389,657.0533822307399,1224.1895576406928,1173.876536231415,896.2609489412869,951.0281872398712,1139.9372088282717,1103.346353890849,966.7011176679648,1154.7485639590843,1124.3668615116792,952.1445345355014
86,Santo Domingo Norte,281.2865967208264,249.2031041584763,293.1265524667852,141.48962647961633,199.85098456915688,325.57307342361,272.69795571962993,171.1956804037094,135.33143529517977,92.03635291819478,115.14303126802632,243.4292826507606,452.2004694358976,358.1316570179135,174.18483384450278,165.54997717632966,161.78120335644363,95.61647131115782,128.03999972343445,258.06496373344874,349.6685265901042,379.9266290066289
87,Santo Domingo Oeste,109.3477419231452,237.9561596968595,167.1121504624685,50.7574794778637,89.25411778244317,233.19835691171536,119.01072641494228,83.24792564616484,65.25652503546546,124.49032615586822,89.81228911128699,122.40938119420818,407.3927400981678,188.28807893360363,69.93087593433904,93.14244675402549,88.91386895693985,197.249529429043,355.20652788199624,327.0686271405687,371.6288630345288,337.4536649040148
88,Villa Vásquez,2.622639536857605,12.965766639335484,0.0,8.452045559883118,0.0,0.0,0.0,0.0,5.940299987792969,1.4713996648788452,6.16401743888855,10.03231143951416,36.80233585834503,28.431586027145386,30.88172447681427,40.374861248801736,48.8191050305086,41.31862756972219,46.14560903988632,36.93192176631853,67.63223464675978,35.25662731282851
89,Estebanía,1.6769480307896931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6545706024356917,3.703525428210988,2.3158234091366037,9.147547636780086,16.307503354315664,11.57996083287632,16.53694092806648,23.5113134505702,51.75402029635859,53.00139252905752
