cityCode,city,urb_2001,urb_2002,urb_2003,urb_2004,urb_2005,urb_2006,urb_2007,urb_2008,urb_2009,urb_2010,urb_2011,urb_2012,urb_2013,urb_2014,urb_2015,urb_2016,urb_2017,urb_2018,urb_2019,urb_2020,urb_2021,urb_2022
57,Castillo,1.2200733423233032,1.5671709775924685,1.5671709775924685,1.181371808052063,1.181371808052063,3.041611909866333,0.0,0.0,0.0,0.0,0.0,11.639495968818665,11.639495968818665,10.167628288269045,12.604784727096558,13.13483214378357,17.817563891410828,19.269999742507935,29.23999857902527,31.869998693466187,33.27500057220459,33.71500015258789
58,Cevicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Cristóbal,0.0489949282477883,0.0,1.0538872480392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550202669816859,12.26138044572344,9.78369052550372,8.944667355219524,4.304604530334473,6.43999981880188,5.8099998235702515,9.984019571192125,17.32805872337491,15.19717642138986
60,Hondo Valle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Imbert,10.944356679916382,16.34953784942627,14.896957755088806,8.475184082984924,7.645062208175659,8.73948049545288,2.1816484928131104,2.1816484928131104,1.0691884756088257,0.0,2.2625019550323486,0.0,16.22732710838318,62.970531582832336,69.93561005592346,73.59311628341675,67.90465426445007,71.18000066280365,81.9500002861023,68.56000185012817,76.3699985742569,73.3400011062622
62,La Ciénaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483439803123474,0.0,1.78191077709198,2.1542763710021973,1.4379830360412598,1.327159404754639,3.4999998807907104,2.1750001907348633,3.7649999856948857,5.7799999713897705,12.649999856948853
63,Los Ríos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.149909973144531,11.149909973144531,11.149909973144531,11.149909973144531,9.962082386016846,23.24022603034973,21.8809814453125,23.12625372409821,23.995723843574524,25.68999981880188,23.415000438690186,28.65500044822693,42.99999904632568,30.074999809265137
64,Padre Las Casas,0.0,3.5731202363967896,28.295519948005676,15.669064044952393,20.066304683685303,18.82721996307373,17.406547784805298,7.352185368537903,15.45537519454956,12.119187831878662,18.04025673866272,17.939960718154907,49.41909443443897,60.39359210098491,46.630004826714014,53.28561158881468,36.26833336633794,68.72799962688894,77.33000063896179,79.8399988412857,87.40000009536743,87.19999969005585
65,Paraíso,0.0,3.2787550856085383,1.0403521060943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36879617653641,13.631148160672655,13.011907956646938,12.915027540337809,12.737043944994609,14.571725375979554,12.331549094237534,18.336039066314697,28.09382368443059,24.706293648831984
66,Pedro Brand,52.5098327996684,47.64534165298238,91.15809255674772,30.161068706418956,38.42649062895307,46.26714656493243,51.82318089148578,46.53425357482013,27.420566354545898,55.22181219867632,76.68756377883986,207.24429744879407,230.62803612316355,281.59295781079464,331.75932233473833,396.1741430899676,451.87646446976,461.3523123142766,531.4835578918456,533.2849332959045,578.894719991497,650.7040606517418
