id,shapeName,egdp2000,egdp2001,egdp2002,egdp2003,egdp2004,egdp2005,egdp2006,egdp2007,egdp2008,egdp2009,egdp2010,egdp2011,egdp2012,egdp2013,egdp2014,egdp2015,egdp2016
75,Villa Altagracia,251.8339834792941,257.4177080856819,268.41617963822443,283.0573553177071,285.5201290814316,303.0620721450625,324.5086942842193,342.8475314906414,350.1725340161839,352.36968836252595,371.85749921822094,379.7845714510071,387.7145209462621,400.24944318065457,419.070305563188,439.3499597695527,458.7520232255553
76,Azua,562.1428286228111,581.4983726269473,614.5372619933356,637.0322274523625,642.7055090904822,682.1847373833261,730.460522243147,771.5125883651717,789.0776080025761,794.0286631060578,840.5558675345839,868.0224007913879,888.403812820713,917.4276765893488,968.229997819662,1015.1608554692824,1062.0282918887983
77,Sabana Larga,84.03715823351169,85.31927209198477,89.59553999859915,91.46233544162676,92.30863213644308,97.97883991412088,104.9124527081555,111.19654709661708,114.6126424252987,115.84370876772734,123.26689632067492,129.06886460208426,134.18654469263322,138.52526771437888,151.12972787104405,158.08595372859168,165.06716132608113
78,Sánchez,80.57603257391968,82.1202291347817,92.3698168253198,96.40314855891113,97.2419151707607,103.21515827149736,111.80163943539648,118.94259152786402,122.15920584219344,123.15946872316152,130.00540767680198,132.80943943040046,135.46887344793947,139.84861950640584,145.20374625138209,151.87396695251562,158.5808490284518
79,San José De Las Matas,356.64516626245825,361.7378035699619,376.3679150112704,383.0344227293835,386.3910085572917,410.1257062127193,439.1488428073772,463.82911797130816,477.6514232411105,488.2010316589592,516.664540812607,546.330721035775,557.4058986208895,575.4748869560221,603.1921249475549,632.4669890734493,660.3972655757971
80,Luperón,66.31318010325526,67.16701727164725,72.46316480782689,78.00853764893957,78.68725947287736,83.5207534271128,89.43122021292938,94.45727735337088,96.46770470124832,97.0729904221554,102.44161276495927,104.57029561821152,106.4546914545344,109.8964009895044,115.8745836254428,121.53152533161878,127.19382735584296
81,Comendador,95.34453590202568,97.69994630252616,101.01552606715876,101.18085761765636,101.72898053252229,107.45319900004306,114.45841504370463,120.52050920216472,127.89970639909016,128.9733331846256,135.10362806559772,139.62184364152893,143.33486735207185,171.96277366899986,179.90365671719985,188.13382688749073,196.00141761869776
82,Los Llanos,237.67786286303803,240.61567870647303,250.9224859295523,287.43976449639194,291.1075138284879,309.08131856480077,330.95390012141524,349.6046088690267,357.05189383374704,359.9771665366841,379.9693952607758,389.1310563487166,403.3306347856918,428.7080392361856,454.79961897847704,480.0906088635034,502.3380992614756
83,Piedra Blanca,96.6534296008886,97.83339947865286,101.91183501376824,109.01620965436396,109.96471728963007,116.71947981925574,125.06769385349524,132.0965290749774,134.90806786873762,135.75454623757622,143.2624527372566,146.2393723349945,148.87465983991527,153.6878195025172,157.78439590463438,165.0325328797687,172.32050844302364
84,Guayubín,174.01028528149217,176.11777578761772,183.1114860093476,189.6027275767105,191.7773660394491,203.55760364430208,217.9626508829348,230.21220701783895,235.11203850723948,236.588837605335,249.6762201400364,254.91977238695995,259.95204466148914,268.8277315159639,281.9131027841686,296.4364156764513,319.88972887431873
85,Santo Domingo Este,3207.4388654545237,3305.5590365554776,3439.495550100476,3434.4337144225256,3469.3581792924924,3682.4910071120535,3965.7573101950625,4189.818725987977,4285.021064206666,4316.289750311422,4627.468070846447,4818.2694525830875,4918.988783412821,5078.183049721812,5192.131636705586,5431.319138300652,5671.1706989924105
86,Santo Domingo Norte,4092.88580570256,4144.159551222535,4303.677291336598,4301.574541027056,4339.3670065586475,4606.3718308005855,4936.926544025832,5220.9296756765425,5334.2506271275815,5397.1098601799395,5749.57759120324,5891.597499980997,6060.142311740974,6259.237918764587,6719.188903229845,7028.7280964065985,7339.464243871788
87,Santo Domingo Oeste,1760.544726641038,1781.7062973695645,1850.5526315072004,1847.934671173844,1864.3090941821824,1978.82733375138,2119.5907734964403,2238.712279104719,2286.453801609488,2301.006659303927,2440.0132244259703,2490.7154068067966,2535.599005830054,2617.6758442074647,2721.134663649166,2846.1353806626553,2971.823085283766
88,Villa Vásquez,123.34574136143809,124.8662564874864,130.534223014759,134.87479703870474,136.07794715201152,144.43675532790957,154.6580294031138,163.36476453811508,166.85458238843606,167.90150849456887,177.19257879707158,183.5793216864268,200.5081953043447,221.89899149607209,233.92734202508828,245.57979348535633,256.42480095730104
89,Estebanía,53.4263884502883,54.06923817740935,56.17957323152645,58.22769732077916,58.73431377562821,62.34216471565704,66.75389777942033,70.50548394065278,72.0207541058461,72.47264803203882,76.48074887073507,78.06997752411692,79.47682744714561,82.2528273206131,89.07421506783541,93.16601530325175,97.71667693362517
90,Higüey,3566.878559750202,3646.619520253469,3866.270449852359,3935.9902518346025,4038.039604133193,4367.739137030174,4867.792333760566,5254.04571970789,5489.2713331742025,5588.744364376221,5978.04136398049,6162.35825692982,6361.433391294234,6567.173062175279,6892.321478850236,7219.750015013708,7544.424919245172
