id,year,shapeName,year,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,temp,agr,urb,ntl,egdp,medical_checks_,emergencies_,deaths_,births_,suicides_,homicides_,car_theft_,drop_m,scho_count,class,stu
24.0,2001,Azua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235421.8199,303.6176356,21.536843299865723,352.92727132264304,0.0337081141523651,1135.1582661752311,0.0,0.0,0.0,"5,159",0.0,0.0,0,0.0,0.0,0.0,0.0
25.0,2001,DajabÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91212.89,303.000207,16.63577178179049,26.415278642317823,0.0098977568770704,339.23318740620306,0.0,0.0,0.0,"1,146",0.0,0.0,0,0.0,0.0,0.0,0.0
26.0,2001,La Altagracia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127612.6901,302.6716107,475.1261177581899,409.0070102214813,0.1102841509496167,3982.596604789823,0.0,0.0,0.0,"3,969",0.0,0.0,0,0.0,0.0,0.0,0.0
27.0,2001,MarÃ­a Trinidad SÃ¡nchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134292.2802,300.2460739,13.021536707878113,103.64280199350095,0.0387995017788508,594.7177253492324,0.0,0.0,0.0,"2,370",0.0,0.0,0,0.0,0.0,0.0,0.0
28.0,2001,Santo DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto DomingoSanto Domingo,38054.0,289463310.07,13997.0,1765.0,763.0,6283.0,1575.0,772.0,94.0,107444863.87,0.0,9667031.61,2787568.4299999997,90861161.01,4011668.32,3759999.0,375.61105263157896,1126.518947368421,1253597.882,302.5246094,852.9207621228461,11362.033792626626,2.4147683192727074,13979.421087139075,0.0,0.0,0.0,"2,688",0.0,0.0,0,0.0,0.0,0.0,0.0
29.0,2001,Monte Plata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200474.36,300.6731465,26.956371188163757,72.42814350128174,0.0118668091694145,879.1009612446029,0.0,0.0,0.0,"4,401",0.0,0.0,0,0.0,0.0,0.0,0.0
30.0,2001,San CristÃ³balSan CristÃ³balSan CristÃ³balSan CristÃ³balSan CristÃ³balSan CristÃ³bal,11976.0,224293445.0,9896.0,301.0,463.0,4982.0,619.0,679.0,50.0,87490007.41000001,0.0,5973636.44,3514883.87,33049613.2,2387338.0,2264042.0,479.56166666666667,1046.4066666666663,489757.6704,300.4308245,152.44287175664715,1793.1248087317335,0.4585034629839188,3631.7420504314937,0.0,0.0,0.0,"11,820",0.0,0.0,0,0.0,0.0,0.0,0.0
31.0,2001,San Pedro de MacorÃ­sSan Pedro de MacorÃ­s,3961.0,92075315.26,9825.0,759.0,334.0,5975.0,1179.0,342.0,64.0,51821402.72,0.0,50592806.150000006,1367284.2999999998,49213958.14,2896032.0,2628071.0,724.86,1833.295,244554.3195,303.6171364,306.5045140981674,1037.6651428722869,0.296193226298536,2671.940272422573,0.0,0.0,0.0,"7,523",0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,2002,SantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiago,54172.0,364883618.41,23211.0,1589.0,1184.0,25644.0,3573.0,1572.0,150.0,149831217.71,0.0,21846632.48,21262026.779999997,109126260.03000002,6600738.88,6386531.21,312.5003703703704,646.2166666666666,828405.4399,300.9483339,548.580782288196,6432.711183309555,0.7837492913076344,9248.9288310945,0.0,0.0,0.0,"20,473",0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,2002,DuarteDuarte,4003.0,5276529.0,641.0,4.0,19.0,519.0,67.0,6.0,5.0,1171659.02,0.0,139932.25,183425.0,1855853.22,180935.0,164935.0,366.8,690.0,349306.1699,301.2040657,231.447097493153,1147.0356959104538,0.2208211264602372,1835.972208118556,0.0,0.0,0.0,"4,970",0.0,0.0,0,0.0,0.0,0.0,0.0
